"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"5694",0.5,"G2",0.00296,"bias","uninformative",2,8
"5695",0.5,"G3",0.01148,"bias","uninformative",2,8
"5696",0.5,"G4",0.00084,"bias","uninformative",2,8
"5697",0.5,"G1",0.01155,"bias","uninformative",2,8
"5698",0.5,"G2",0.0023,"bias","uninformative",2,8
"5699",0.5,"G3",0.01085,"bias","uninformative",2,8
"5700",0.5,"G4",9e-05,"bias","uninformative",2,8
"5701",0.5,"G1",0.00169,"bias","uninformative",2,9
"5702",0.5,"G2",6e-04,"bias","uninformative",2,9
"5703",0.5,"G3",0.00376,"bias","uninformative",2,9
"5704",0.5,"G4",-0.00048,"bias","uninformative",2,9
"5705",0.5,"G1",0.00779,"bias","uninformative",2,9
"5706",0.5,"G2",0.00162,"bias","uninformative",2,9
"5707",0.5,"G3",0.00656,"bias","uninformative",2,9
"5708",0.5,"G4",-0.00048,"bias","uninformative",2,9
"5709",0.5,"G1",0.00384,"bias","uninformative",2,9
"5710",0.5,"G2",0.00059,"bias","uninformative",2,9
"5711",0.5,"G3",0.00357,"bias","uninformative",2,9
"5712",0.5,"G4",-0.00059,"bias","uninformative",2,9
"5713",0.5,"G1",-0.00035,"bias","uninformative",2,9
"5714",0.5,"G2",0.00011,"bias","uninformative",2,9
"5715",0.5,"G3",0.00183,"bias","uninformative",2,9
"5716",0.5,"G4",-0.00072,"bias","uninformative",2,9
"5717",0.5,"G1",-0.00181,"bias","uninformative",3,9
"5718",0.5,"G2",-0.00096,"bias","uninformative",3,9
"5719",0.5,"G3",-0.00015,"bias","uninformative",3,9
"5720",0.5,"G4",-0.00106,"bias","uninformative",3,9
"5721",0.5,"G1",0.00065,"bias","uninformative",3,10
"5722",0.5,"G2",-0.00015,"bias","uninformative",3,10
"5723",0.5,"G3",-0.00029,"bias","uninformative",3,10
"5724",0.5,"G4",-0.00111,"bias","uninformative",3,10
"5725",0.5,"G1",0.00219,"bias","uninformative",3,10
"5726",0.5,"G2",0.00024,"bias","uninformative",3,10
"5727",0.5,"G3",0.00291,"bias","uninformative",3,10
"5728",0.5,"G4",-0.0012,"bias","uninformative",3,10
"5729",0.5,"G1",0.00191,"bias","uninformative",3,10
"5730",0.5,"G2",4e-05,"bias","uninformative",3,10
"5731",0.5,"G3",0.00236,"bias","uninformative",3,10
"5732",0.5,"G4",-0.00125,"bias","uninformative",3,10
"5733",0.5,"G1",-0.00228,"bias","uninformative",3,10
"5734",0.5,"G2",-0.00068,"bias","uninformative",3,10
"5735",0.5,"G3",-0.00135,"bias","uninformative",3,10
"5736",0.5,"G4",-0.00159,"bias","uninformative",3,10
"5737",0.5,"G1",-0.00011,"bias","uninformative",3,10
"5738",0.5,"G2",-0.00048,"bias","uninformative",3,10
"5739",0.5,"G3",8e-04,"bias","uninformative",3,10
"5740",0.5,"G4",-0.00056,"bias","uninformative",3,10
"5741",0.5,"G1",0.00155,"bias","uninformative",3,1
"5742",0.5,"G2",7e-05,"bias","uninformative",3,1
"5743",0.5,"G3",0.00138,"bias","uninformative",3,1
"5744",0.5,"G4",-0.00115,"bias","uninformative",3,1
"5745",0.5,"G1",0.0063,"bias","uninformative",3,1
"5746",0.5,"G2",0.00055,"bias","uninformative",3,1
"5747",0.5,"G3",0.00407,"bias","uninformative",3,1
"5748",0.5,"G4",-0.00017,"bias","uninformative",3,1
"5749",0.5,"G1",-0.00237,"bias","uninformative",3,1
"5750",0.5,"G2",-0.00082,"bias","uninformative",3,1
"5751",0.5,"G3",-0.00108,"bias","uninformative",3,1
"5752",0.5,"G4",-0.00085,"bias","uninformative",3,1
"5753",0.5,"G1",0.00636,"bias","uninformative",3,1
"5754",0.5,"G2",0.00052,"bias","uninformative",3,1
"5755",0.5,"G3",0.00405,"bias","uninformative",3,1
"5756",0.5,"G4",-0.00025,"bias","uninformative",3,1
"5757",0.5,"G1",0.00184,"bias","uninformative",4,1
"5758",0.5,"G2",-0.00042,"bias","uninformative",4,1
"5759",0.5,"G3",0.00157,"bias","uninformative",4,1
"5760",0.5,"G4",-0.00082,"bias","uninformative",4,1
"5761",0.5,"G1",0.00164,"bias","uninformative",4,2
"5762",0.5,"G2",-6e-04,"bias","uninformative",4,2
"5763",0.5,"G3",0.00125,"bias","uninformative",4,2
"5764",0.5,"G4",-0.00049,"bias","uninformative",4,2
"5765",0.5,"G1",0.00131,"bias","uninformative",4,2
"5766",0.5,"G2",-0.00045,"bias","uninformative",4,2
"5767",0.5,"G3",0.00018,"bias","uninformative",4,2
"5768",0.5,"G4",-0.00125,"bias","uninformative",4,2
"5769",0.5,"G1",-0.00204,"bias","uninformative",4,2
"5770",0.5,"G2",-0.00083,"bias","uninformative",4,2
"5771",0.5,"G3",-0.00098,"bias","uninformative",4,2
"5772",0.5,"G4",-0.00155,"bias","uninformative",4,2
"5773",0.5,"G1",0.00218,"bias","uninformative",4,2
"5774",0.5,"G2",-0.00032,"bias","uninformative",4,2
"5775",0.5,"G3",0.00159,"bias","uninformative",4,2
"5776",0.5,"G4",-0.00059,"bias","uninformative",4,2
"5777",0.5,"G1",0.00236,"bias","uninformative",4,2
"5778",0.5,"G2",-0.00024,"bias","uninformative",4,2
"5779",0.5,"G3",0.00123,"bias","uninformative",4,2
"5780",0.5,"G4",-0.00052,"bias","uninformative",4,2
"5781",0.5,"G1",0.00054,"bias","uninformative",4,3
"5782",0.5,"G2",-0.00011,"bias","uninformative",4,3
"5783",0.5,"G3",0.00022,"bias","uninformative",4,3
"5784",0.5,"G4",-0.00131,"bias","uninformative",4,3
"5785",0.5,"G1",0.00334,"bias","uninformative",4,3
"5786",0.5,"G2",-0.00025,"bias","uninformative",4,3
"5787",0.5,"G3",0.00168,"bias","uninformative",4,3
"5788",0.5,"G4",-0.00073,"bias","uninformative",4,3
"5789",0.5,"G1",-0.00043,"bias","uninformative",4,3
"5790",0.5,"G2",-3e-04,"bias","uninformative",4,3
"5791",0.5,"G3",-9e-05,"bias","uninformative",4,3
"5792",0.5,"G4",-0.00115,"bias","uninformative",4,3
"5793",0.5,"G1",0.00096,"bias","uninformative",4,3
"5794",0.5,"G2",0.00011,"bias","uninformative",4,3
"5795",0.5,"G3",0.00088,"bias","uninformative",4,3
"5796",0.5,"G4",-0.00136,"bias","uninformative",4,3
"5797",0.5,"G1",-0.00041,"bias","uninformative",5,3
"5798",0.5,"G2",-0.00046,"bias","uninformative",5,3
"5799",0.5,"G3",0.00037,"bias","uninformative",5,3
"5800",0.5,"G4",-0.00113,"bias","uninformative",5,3
"5801",0.5,"G1",0.00065,"bias","uninformative",5,4
"5802",0.5,"G2",-0.00065,"bias","uninformative",5,4
"5803",0.5,"G3",-0.00012,"bias","uninformative",5,4
"5804",0.5,"G4",-0.0011,"bias","uninformative",5,4
"5805",0.5,"G1",0.00032,"bias","uninformative",5,4
"5806",0.5,"G2",-0.00072,"bias","uninformative",5,4
"5807",0.5,"G3",-0.00109,"bias","uninformative",5,4
"5808",0.5,"G4",-0.00154,"bias","uninformative",5,4
"5809",0.5,"G1",0.00159,"bias","uninformative",5,4
"5810",0.5,"G2",-0.00041,"bias","uninformative",5,4
"5811",0.5,"G3",0.00074,"bias","uninformative",5,4
"5812",0.5,"G4",-0.00129,"bias","uninformative",5,4
"5813",0.5,"G1",0.00057,"bias","uninformative",5,4
"5814",0.5,"G2",-1e-04,"bias","uninformative",5,4
"5815",0.5,"G3",0.00022,"bias","uninformative",5,4
"5816",0.5,"G4",-0.00129,"bias","uninformative",5,4
"5817",0.5,"G1",-0.00069,"bias","uninformative",5,4
"5818",0.5,"G2",-0.00094,"bias","uninformative",5,4
"5819",0.5,"G3",-0.00074,"bias","uninformative",5,4
"5820",0.5,"G4",-0.00091,"bias","uninformative",5,4
"5821",0.5,"G1",-3e-05,"bias","uninformative",5,5
"5822",0.5,"G2",-0.00075,"bias","uninformative",5,5
"5823",0.5,"G3",-0.00053,"bias","uninformative",5,5
"5824",0.5,"G4",-0.00066,"bias","uninformative",5,5
"5825",0.5,"G1",-0.00045,"bias","uninformative",5,5
"5826",0.5,"G2",-0.00046,"bias","uninformative",5,5
"5827",0.5,"G3",-0.00016,"bias","uninformative",5,5
"5828",0.5,"G4",-0.00099,"bias","uninformative",5,5
"5829",0.5,"G1",0.00159,"bias","uninformative",5,5
"5830",0.5,"G2",-0.00057,"bias","uninformative",5,5
"5831",0.5,"G3",0.00136,"bias","uninformative",5,5
"5832",0.5,"G4",-6e-04,"bias","uninformative",5,5
"5833",0.5,"G1",8e-05,"bias","uninformative",5,5
"5834",0.5,"G2",-0.00092,"bias","uninformative",5,5
"5835",0.5,"G3",-0.00069,"bias","uninformative",5,5
"5836",0.5,"G4",-0.00072,"bias","uninformative",5,5
"5837",0.5,"G1",0.002,"bias","uninformative",6,5
"5838",0.5,"G2",-0.00026,"bias","uninformative",6,5
"5839",0.5,"G3",8e-05,"bias","uninformative",6,5
"5840",0.5,"G4",-0.00116,"bias","uninformative",6,5
"5841",0.5,"G1",-0.00068,"bias","uninformative",6,6
"5842",0.5,"G2",-0.00049,"bias","uninformative",6,6
"5843",0.5,"G3",-0.00039,"bias","uninformative",6,6
"5844",0.5,"G4",-0.001,"bias","uninformative",6,6
"5845",0.5,"G1",0.00152,"bias","uninformative",6,6
"5846",0.5,"G2",-5e-04,"bias","uninformative",6,6
"5847",0.5,"G3",5e-05,"bias","uninformative",6,6
"5848",0.5,"G4",-0.00119,"bias","uninformative",6,6
"5849",0.5,"G1",0.00017,"bias","uninformative",6,6
"5850",0.5,"G2",-0.00085,"bias","uninformative",6,6
"5851",0.5,"G3",-0.00014,"bias","uninformative",6,6
"5852",0.5,"G4",-0.00066,"bias","uninformative",6,6
"5853",0.5,"G1",0.00148,"bias","uninformative",6,6
"5854",0.5,"G2",-0.00038,"bias","uninformative",6,6
"5855",0.5,"G3",7e-05,"bias","uninformative",6,6
"5856",0.5,"G4",-0.00105,"bias","uninformative",6,6
"5857",0.5,"G1",0.00086,"bias","uninformative",6,6
"5858",0.5,"G2",-0.00055,"bias","uninformative",6,6
"5859",0.5,"G3",-0.00057,"bias","uninformative",6,6
"5860",0.5,"G4",-0.00072,"bias","uninformative",6,6
"5861",0.5,"G1",0.00012,"bias","uninformative",6,7
"5862",0.5,"G2",-0.00085,"bias","uninformative",6,7
"5863",0.5,"G3",-0.00028,"bias","uninformative",6,7
"5864",0.5,"G4",-0.00083,"bias","uninformative",6,7
"5865",0.5,"G1",0.0012,"bias","uninformative",6,7
"5866",0.5,"G2",-0.00058,"bias","uninformative",6,7
"5867",0.5,"G3",0.00047,"bias","uninformative",6,7
"5868",0.5,"G4",-0.00107,"bias","uninformative",6,7
"5869",0.5,"G1",0.00154,"bias","uninformative",6,7
"5870",0.5,"G2",-0.00039,"bias","uninformative",6,7
"5871",0.5,"G3",3e-05,"bias","uninformative",6,7
"5872",0.5,"G4",-0.00121,"bias","uninformative",6,7
"5873",0.5,"G1",0.00082,"bias","uninformative",6,7
"5874",0.5,"G2",-0.00045,"bias","uninformative",6,7
"5875",0.5,"G3",-6e-05,"bias","uninformative",6,7
"5876",0.5,"G4",-0.00094,"bias","uninformative",6,7
"5877",0.5,"G1",0.00042,"bias","uninformative",7,7
"5878",0.5,"G2",-0.00074,"bias","uninformative",7,7
"5879",0.5,"G3",-0.00075,"bias","uninformative",7,7
"5880",0.5,"G4",-0.00053,"bias","uninformative",7,7
"5881",0.5,"G1",-0.00049,"bias","uninformative",7,8
"5882",0.5,"G2",-0.00027,"bias","uninformative",7,8
"5883",0.5,"G3",-0.00032,"bias","uninformative",7,8
"5884",0.5,"G4",-0.00095,"bias","uninformative",7,8
"5885",0.5,"G1",-6e-04,"bias","uninformative",7,8
"5886",0.5,"G2",-0.00038,"bias","uninformative",7,8
"5887",0.5,"G3",-0.00024,"bias","uninformative",7,8
"5888",0.5,"G4",-0.00086,"bias","uninformative",7,8
"5889",0.5,"G1",-4e-05,"bias","uninformative",7,8
"5890",0.5,"G2",-0.00048,"bias","uninformative",7,8
"5891",0.5,"G3",0.00039,"bias","uninformative",7,8
"5892",0.5,"G4",-0.00105,"bias","uninformative",7,8
"5893",0.5,"G1",-0.00039,"bias","uninformative",7,8
"5894",0.5,"G2",-0.00047,"bias","uninformative",7,8
"5895",0.5,"G3",-0.00032,"bias","uninformative",7,8
"5896",0.5,"G4",-0.00097,"bias","uninformative",7,8
"5897",0.5,"G1",4e-05,"bias","uninformative",7,8
"5898",0.5,"G2",-0.00079,"bias","uninformative",7,8
"5899",0.5,"G3",-0.00036,"bias","uninformative",7,8
"5900",0.5,"G4",-0.00158,"bias","uninformative",7,8
"5901",0.5,"G1",0.00071,"bias","uninformative",7,9
"5902",0.5,"G2",-0.00078,"bias","uninformative",7,9
"5903",0.5,"G3",-1e-04,"bias","uninformative",7,9
"5904",0.5,"G4",-0.00067,"bias","uninformative",7,9
"5905",0.5,"G1",-0.00026,"bias","uninformative",7,9
"5906",0.5,"G2",-0.00035,"bias","uninformative",7,9
"5907",0.5,"G3",-0.00029,"bias","uninformative",7,9
"5908",0.5,"G4",-0.00082,"bias","uninformative",7,9
"5909",0.5,"G1",-0.00037,"bias","uninformative",7,9
"5910",0.5,"G2",-0.00085,"bias","uninformative",7,9
"5911",0.5,"G3",-0.00012,"bias","uninformative",7,9
"5912",0.5,"G4",-0.00085,"bias","uninformative",7,9
"5913",0.5,"G1",-0.00019,"bias","uninformative",7,9
"5914",0.5,"G2",-0.00028,"bias","uninformative",7,9
"5915",0.5,"G3",0.00032,"bias","uninformative",7,9
"5916",0.5,"G4",-0.00094,"bias","uninformative",7,9
"5917",0.5,"G1",0.00072,"bias","uninformative",8,9
"5918",0.5,"G2",-0.00058,"bias","uninformative",8,9
"5919",0.5,"G3",-3e-05,"bias","uninformative",8,9
"5920",0.5,"G4",-0.00073,"bias","uninformative",8,9
"5921",0.5,"G1",-6e-04,"bias","uninformative",8,10
"5922",0.5,"G2",-0.00092,"bias","uninformative",8,10
"5923",0.5,"G3",-0.00067,"bias","uninformative",8,10
"5924",0.5,"G4",-0.00159,"bias","uninformative",8,10
"5925",0.5,"G1",0.00037,"bias","uninformative",8,10
"5926",0.5,"G2",-0.00058,"bias","uninformative",8,10
"5927",0.5,"G3",-0.00012,"bias","uninformative",8,10
"5928",0.5,"G4",-0.00068,"bias","uninformative",8,10
"5929",0.5,"G1",-0.00025,"bias","uninformative",8,10
"5930",0.5,"G2",-0.001,"bias","uninformative",8,10
"5931",0.5,"G3",-0.00067,"bias","uninformative",8,10
"5932",0.5,"G4",-0.00077,"bias","uninformative",8,10
"5933",0.5,"G1",-0.00045,"bias","uninformative",8,10
"5934",0.5,"G2",-0.00041,"bias","uninformative",8,10
"5935",0.5,"G3",-0.00023,"bias","uninformative",8,10
"5936",0.5,"G4",-0.00082,"bias","uninformative",8,10
"5937",0.5,"G1",0.00048,"bias","uninformative",8,10
"5938",0.5,"G2",-0.00065,"bias","uninformative",8,10
"5939",0.5,"G3",-0.00013,"bias","uninformative",8,10
"5940",0.5,"G4",-0.00072,"bias","uninformative",8,10
"5941",0.5,"G1",0.00091,"bias","uninformative",8,1
"5942",0.5,"G2",-0.00068,"bias","uninformative",8,1
"5943",0.5,"G3",-0.00058,"bias","uninformative",8,1
"5944",0.5,"G4",-0.00069,"bias","uninformative",8,1
"5945",0.5,"G1",0.00041,"bias","uninformative",8,1
"5946",0.5,"G2",-0.00013,"bias","uninformative",8,1
"5947",0.5,"G3",0.00041,"bias","uninformative",8,1
"5948",0.5,"G4",-0.00086,"bias","uninformative",8,1
"5949",0.5,"G1",2e-05,"bias","uninformative",8,1
"5950",0.5,"G2",-0.00076,"bias","uninformative",8,1
"5951",0.5,"G3",-0.00072,"bias","uninformative",8,1
"5952",0.5,"G4",-0.00078,"bias","uninformative",8,1
"5953",0.5,"G1",-0.00028,"bias","uninformative",8,1
"5954",0.5,"G2",-0.00096,"bias","uninformative",8,1
"5955",0.5,"G3",-0.00024,"bias","uninformative",8,1
"5956",0.5,"G4",-0.00096,"bias","uninformative",8,1
"5957",0.5,"G1",-0.00014,"bias","uninformative",9,1
"5958",0.5,"G2",-0.00106,"bias","uninformative",9,1
"5959",0.5,"G3",-0.00065,"bias","uninformative",9,1
"5960",0.5,"G4",-0.00173,"bias","uninformative",9,1
"5961",0.5,"G1",0.00022,"bias","uninformative",9,2
"5962",0.5,"G2",-0.00092,"bias","uninformative",9,2
"5963",0.5,"G3",-0.00029,"bias","uninformative",9,2
"5964",0.5,"G4",-8e-04,"bias","uninformative",9,2
"5965",0.5,"G1",-0.00023,"bias","uninformative",9,2
"5966",0.5,"G2",-0.00029,"bias","uninformative",9,2
"5967",0.5,"G3",-0.00027,"bias","uninformative",9,2
"5968",0.5,"G4",-0.00074,"bias","uninformative",9,2
"5969",0.5,"G1",-0.00053,"bias","uninformative",9,2
"5970",0.5,"G2",-0.00098,"bias","uninformative",9,2
"5971",0.5,"G3",-1e-05,"bias","uninformative",9,2
"5972",0.5,"G4",-0.00163,"bias","uninformative",9,2
"5973",0.5,"G1",-0.00069,"bias","uninformative",9,2
"5974",0.5,"G2",-0.00035,"bias","uninformative",9,2
"5975",0.5,"G3",-0.00014,"bias","uninformative",9,2
"5976",0.5,"G4",-0.00089,"bias","uninformative",9,2
"5977",0.5,"G1",-7e-04,"bias","uninformative",9,2
"5978",0.5,"G2",-0.00113,"bias","uninformative",9,2
"5979",0.5,"G3",-0.00064,"bias","uninformative",9,2
"5980",0.5,"G4",-0.00153,"bias","uninformative",9,2
"5981",0.5,"G1",-0.00016,"bias","uninformative",9,3
"5982",0.5,"G2",-0.00057,"bias","uninformative",9,3
"5983",0.5,"G3",-0.00022,"bias","uninformative",9,3
"5984",0.5,"G4",-0.00084,"bias","uninformative",9,3
"5985",0.5,"G1",-0.00053,"bias","uninformative",9,3
"5986",0.5,"G2",-0.00097,"bias","uninformative",9,3
"5987",0.5,"G3",-0.00014,"bias","uninformative",9,3
"5988",0.5,"G4",-0.00171,"bias","uninformative",9,3
"5989",0.5,"G1",-0.00012,"bias","uninformative",9,3
"5990",0.5,"G2",-0.00051,"bias","uninformative",9,3
"5991",0.5,"G3",-0.00032,"bias","uninformative",9,3
"5992",0.5,"G4",-0.00088,"bias","uninformative",9,3
"5993",0.5,"G1",0.00086,"bias","uninformative",9,3
"5994",0.5,"G2",-0.00073,"bias","uninformative",9,3
"5995",0.5,"G3",-0.00022,"bias","uninformative",9,3
"5996",0.5,"G4",-0.00164,"bias","uninformative",9,3
"5997",0.5,"G1",0.00075,"bias","uninformative",10,3
"5998",0.5,"G2",-0.00063,"bias","uninformative",10,3
"5999",0.5,"G3",0.00015,"bias","uninformative",10,3
"6000",0.5,"G4",-0.00071,"bias","uninformative",10,3
"6001",0.5,"G1",-0.00058,"bias","uninformative",10,4
"6002",0.5,"G2",-0.00096,"bias","uninformative",10,4
"6003",0.5,"G3",-0.00065,"bias","uninformative",10,4
"6004",0.5,"G4",-0.00157,"bias","uninformative",10,4
"6005",0.5,"G1",-0.00028,"bias","uninformative",10,4
"6006",0.5,"G2",-0.00108,"bias","uninformative",10,4
"6007",0.5,"G3",-8e-05,"bias","uninformative",10,4
"6008",0.5,"G4",-0.00086,"bias","uninformative",10,4
"6009",0.5,"G1",-0.00014,"bias","uninformative",10,4
"6010",0.5,"G2",-0.00047,"bias","uninformative",10,4
"6011",0.5,"G3",-1e-04,"bias","uninformative",10,4
"6012",0.5,"G4",-0.00082,"bias","uninformative",10,4
"6013",0.5,"G1",-5e-04,"bias","uninformative",10,4
"6014",0.5,"G2",-0.00101,"bias","uninformative",10,4
"6015",0.5,"G3",-1e-04,"bias","uninformative",10,4
"6016",0.5,"G4",-0.00073,"bias","uninformative",10,4
"6017",0.5,"G1",-1e-05,"bias","uninformative",10,4
"6018",0.5,"G2",-0.00087,"bias","uninformative",10,4
"6019",0.5,"G3",-9e-05,"bias","uninformative",10,4
"6020",0.5,"G4",-8e-04,"bias","uninformative",10,4
"6021",0.5,"G1",-0.00049,"bias","uninformative",10,5
"6022",0.5,"G2",-0.00043,"bias","uninformative",10,5
"6023",0.5,"G3",-3e-04,"bias","uninformative",10,5
"6024",0.5,"G4",-0.00159,"bias","uninformative",10,5
"6025",0.5,"G1",-0.00044,"bias","uninformative",10,5
"6026",0.5,"G2",-0.00051,"bias","uninformative",10,5
"6027",0.5,"G3",-6e-05,"bias","uninformative",10,5
"6028",0.5,"G4",-0.00079,"bias","uninformative",10,5
"6029",0.5,"G1",-0.00032,"bias","uninformative",10,5
"6030",0.5,"G2",-0.00101,"bias","uninformative",10,5
"6031",0.5,"G3",-0.00031,"bias","uninformative",10,5
"6032",0.5,"G4",-0.00077,"bias","uninformative",10,5
"6033",0.5,"G1",-0.00065,"bias","uninformative",10,5
"6034",0.5,"G2",-3e-04,"bias","uninformative",10,5
"6035",0.5,"G3",-0.00025,"bias","uninformative",10,5
"6036",0.5,"G4",-0.00071,"bias","uninformative",10,5
"6037",0.25,"G1",-0.05576,"bias","informative",0.1,5
"6038",0.25,"G2",0.02162,"bias","informative",0.1,5
"6039",0.25,"G3",0.01125,"bias","informative",0.1,5
"6040",0.25,"G4",0.0928,"bias","informative",0.1,5
"6041",0.25,"G1",-0.02191,"bias","informative",0.1,6
"6042",0.25,"G2",0.04759,"bias","informative",0.1,6
"6043",0.25,"G3",0.03827,"bias","informative",0.1,6
"6044",0.25,"G4",0.13246,"bias","informative",0.1,6
"6045",0.25,"G1",-0.00861,"bias","informative",0.1,6
"6046",0.25,"G2",0.06085,"bias","informative",0.1,6
"6047",0.25,"G3",0.04684,"bias","informative",0.1,6
"6048",0.25,"G4",0.14227,"bias","informative",0.1,6
"6049",0.25,"G1",-0.01129,"bias","informative",0.1,6
"6050",0.25,"G2",0.0585,"bias","informative",0.1,6
"6051",0.25,"G3",0.04442,"bias","informative",0.1,6
"6052",0.25,"G4",0.13972,"bias","informative",0.1,6
"6053",0.25,"G1",-0.04377,"bias","informative",0.1,6
"6054",0.25,"G2",0.03216,"bias","informative",0.1,6
"6055",0.25,"G3",0.0201,"bias","informative",0.1,6
"6056",0.25,"G4",0.10685,"bias","informative",0.1,6
"6057",0.25,"G1",-0.0997,"bias","informative",0.1,6
"6058",0.25,"G2",-0.01278,"bias","informative",0.1,6
"6059",0.25,"G3",-0.02123,"bias","informative",0.1,6
"6060",0.25,"G4",0.04582,"bias","informative",0.1,6
"6061",0.25,"G1",-0.02138,"bias","informative",0.1,7
"6062",0.25,"G2",0.05179,"bias","informative",0.1,7
"6063",0.25,"G3",0.03709,"bias","informative",0.1,7
"6064",0.25,"G4",0.13243,"bias","informative",0.1,7
"6065",0.25,"G1",-0.03255,"bias","informative",0.1,7
"6066",0.25,"G2",0.04199,"bias","informative",0.1,7
"6067",0.25,"G3",0.02915,"bias","informative",0.1,7
"6068",0.25,"G4",0.11896,"bias","informative",0.1,7
"6069",0.25,"G1",-0.01471,"bias","informative",0.1,7
"6070",0.25,"G2",0.05508,"bias","informative",0.1,7
"6071",0.25,"G3",0.04198,"bias","informative",0.1,7
"6072",0.25,"G4",0.13465,"bias","informative",0.1,7
"6073",0.25,"G1",-0.06455,"bias","informative",0.1,7
"6074",0.25,"G2",0.01458,"bias","informative",0.1,7
"6075",0.25,"G3",0.00493,"bias","informative",0.1,7
"6076",0.25,"G4",0.08423,"bias","informative",0.1,7
"6077",0.25,"G1",0.20192,"bias","informative",0.2,7
"6078",0.25,"G2",0.21885,"bias","informative",0.2,7
"6079",0.25,"G3",0.20389,"bias","informative",0.2,7
"6080",0.25,"G4",0.35609,"bias","informative",0.2,7
"6081",0.25,"G1",0.1414,"bias","informative",0.2,8
"6082",0.25,"G2",0.17392,"bias","informative",0.2,8
"6083",0.25,"G3",0.16575,"bias","informative",0.2,8
"6084",0.25,"G4",0.29122,"bias","informative",0.2,8
"6085",0.25,"G1",0.00798,"bias","informative",0.2,8
"6086",0.25,"G2",0.06263,"bias","informative",0.2,8
"6087",0.25,"G3",0.05735,"bias","informative",0.2,8
"6088",0.25,"G4",0.13729,"bias","informative",0.2,8
"6089",0.25,"G1",0.14937,"bias","informative",0.2,8
"6090",0.25,"G2",0.18183,"bias","informative",0.2,8
"6091",0.25,"G3",0.17247,"bias","informative",0.2,8
"6092",0.25,"G4",0.3049,"bias","informative",0.2,8
"6093",0.25,"G1",0.09055,"bias","informative",0.2,8
"6094",0.25,"G2",0.12931,"bias","informative",0.2,8
"6095",0.25,"G3",0.123,"bias","informative",0.2,8
"6096",0.25,"G4",0.23169,"bias","informative",0.2,8
"6097",0.25,"G1",-0.01386,"bias","informative",0.2,8
"6098",0.25,"G2",0.04595,"bias","informative",0.2,8
"6099",0.25,"G3",0.03937,"bias","informative",0.2,8
"6100",0.25,"G4",0.11343,"bias","informative",0.2,8
"6101",0.25,"G1",0.13596,"bias","informative",0.2,9
"6102",0.25,"G2",0.17172,"bias","informative",0.2,9
"6103",0.25,"G3",0.16121,"bias","informative",0.2,9
"6104",0.25,"G4",0.28755,"bias","informative",0.2,9
"6105",0.25,"G1",0.03246,"bias","informative",0.2,9
"6106",0.25,"G2",0.08056,"bias","informative",0.2,9
"6107",0.25,"G3",0.07512,"bias","informative",0.2,9
"6108",0.25,"G4",0.1639,"bias","informative",0.2,9
"6109",0.25,"G1",0.18149,"bias","informative",0.2,9
"6110",0.25,"G2",0.1958,"bias","informative",0.2,9
"6111",0.25,"G3",0.19135,"bias","informative",0.2,9
"6112",0.25,"G4",0.32946,"bias","informative",0.2,9
"6113",0.25,"G1",0.08475,"bias","informative",0.3,9
"6114",0.25,"G2",0.10171,"bias","informative",0.3,9
"6115",0.25,"G3",0.1125,"bias","informative",0.3,9
"6116",0.25,"G4",0.18276,"bias","informative",0.3,9
"6117",0.25,"G1",0.1632,"bias","informative",0.3,9
"6118",0.25,"G2",0.16559,"bias","informative",0.3,9
"6119",0.25,"G3",0.17843,"bias","informative",0.3,9
"6120",0.25,"G4",0.26777,"bias","informative",0.3,9
"6121",0.25,"G1",0.02889,"bias","informative",0.3,10
"6122",0.25,"G2",0.06199,"bias","informative",0.3,10
"6123",0.25,"G3",0.06926,"bias","informative",0.3,10
"6124",0.25,"G4",0.12648,"bias","informative",0.3,10
"6125",0.25,"G1",0.13179,"bias","informative",0.3,10
"6126",0.25,"G2",0.1376,"bias","informative",0.3,10
"6127",0.25,"G3",0.15138,"bias","informative",0.3,10
"6128",0.25,"G4",0.23552,"bias","informative",0.3,10
"6129",0.25,"G1",0.08263,"bias","informative",0.3,10
"6130",0.25,"G2",0.1043,"bias","informative",0.3,10
"6131",0.25,"G3",0.11537,"bias","informative",0.3,10
"6132",0.25,"G4",0.18996,"bias","informative",0.3,10
"6133",0.25,"G1",0.01917,"bias","informative",0.3,10
"6134",0.25,"G2",0.05722,"bias","informative",0.3,10
"6135",0.25,"G3",0.06201,"bias","informative",0.3,10
"6136",0.25,"G4",0.11687,"bias","informative",0.3,10
"6137",0.25,"G1",0.08534,"bias","informative",0.3,10
"6138",0.25,"G2",0.1023,"bias","informative",0.3,10
"6139",0.25,"G3",0.11298,"bias","informative",0.3,10
"6140",0.25,"G4",0.18338,"bias","informative",0.3,10
"6141",0.25,"G1",0.14157,"bias","informative",0.3,1
"6142",0.25,"G2",0.15051,"bias","informative",0.3,1
"6143",0.25,"G3",0.1633,"bias","informative",0.3,1
"6144",0.25,"G4",0.25692,"bias","informative",0.3,1
"6145",0.25,"G1",0.09772,"bias","informative",0.3,1
"6146",0.25,"G2",0.11121,"bias","informative",0.3,1
"6147",0.25,"G3",0.12519,"bias","informative",0.3,1
"6148",0.25,"G4",0.19746,"bias","informative",0.3,1
"6149",0.25,"G1",0.05644,"bias","informative",0.4,1
"6150",0.25,"G2",0.06322,"bias","informative",0.4,1
