"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"452",0.5,"G4",21.701,"bayes.est","informative",0.3,3
"453",0.25,"G1",33.001,"bayes.est","informative",0.3,3
"454",0.25,"G2",34.101,"bayes.est","informative",0.3,3
"455",0.25,"G3",36.801,"bayes.est","informative",0.3,3
"456",0.25,"G4",25.001,"bayes.est","informative",0.3,3
"457",0.05,"G1",37.201,"bayes.est","informative",0.3,3
"458",0.05,"G2",39.501,"bayes.est","informative",0.3,3
"459",0.05,"G3",42.001,"bayes.est","informative",0.3,3
"460",0.05,"G4",28.701,"bayes.est","informative",0.3,3
"461",0.95,"G1",20.501,"bayes.est","informative",0.3,4
"462",0.95,"G2",19.101,"bayes.est","informative",0.3,4
"463",0.95,"G3",22.801,"bayes.est","informative",0.3,4
"464",0.95,"G4",15.201,"bayes.est","informative",0.3,4
"465",0.75,"G1",27.201,"bayes.est","informative",0.3,4
"466",0.75,"G2",27.501,"bayes.est","informative",0.3,4
"467",0.75,"G3",30.901,"bayes.est","informative",0.3,4
"468",0.75,"G4",21.001,"bayes.est","informative",0.3,4
"469",0.5,"G1",30.701,"bayes.est","informative",0.3,4
"470",0.5,"G2",31.901,"bayes.est","informative",0.3,4
"471",0.5,"G3",35.101,"bayes.est","informative",0.3,4
"472",0.5,"G4",24.001,"bayes.est","informative",0.3,4
"473",0.25,"G1",33.401,"bayes.est","informative",0.3,4
"474",0.25,"G2",35.401,"bayes.est","informative",0.3,4
"475",0.25,"G3",38.401,"bayes.est","informative",0.3,4
"476",0.25,"G4",26.401,"bayes.est","informative",0.3,4
"477",0.05,"G1",36.401,"bayes.est","informative",0.3,4
"478",0.05,"G2",39.301,"bayes.est","informative",0.3,4
"479",0.05,"G3",42.101,"bayes.est","informative",0.3,4
"480",0.05,"G4",29.101,"bayes.est","informative",0.3,4
"481",0.95,"G1",18.501,"bayes.est","informative",0.3,5
"482",0.95,"G2",16.501,"bayes.est","informative",0.3,5
"483",0.95,"G3",20.001,"bayes.est","informative",0.3,5
"484",0.95,"G4",13.301,"bayes.est","informative",0.3,5
"485",0.75,"G1",26.101,"bayes.est","informative",0.3,5
"486",0.75,"G2",25.901,"bayes.est","informative",0.3,5
"487",0.75,"G3",29.201,"bayes.est","informative",0.3,5
"488",0.75,"G4",19.701,"bayes.est","informative",0.3,5
"489",0.5,"G1",30.101,"bayes.est","informative",0.3,5
"490",0.5,"G2",30.901,"bayes.est","informative",0.3,5
"491",0.5,"G3",34.001,"bayes.est","informative",0.3,5
"492",0.5,"G4",23.101,"bayes.est","informative",0.3,5
"493",0.25,"G1",33.201,"bayes.est","informative",0.3,5
"494",0.25,"G2",34.901,"bayes.est","informative",0.3,5
"495",0.25,"G3",37.801,"bayes.est","informative",0.3,5
"496",0.25,"G4",25.901,"bayes.est","informative",0.3,5
"497",0.05,"G1",36.701,"bayes.est","informative",0.3,5
"498",0.05,"G2",39.301,"bayes.est","informative",0.3,5
"499",0.05,"G3",42.001,"bayes.est","informative",0.3,5
"500",0.05,"G4",28.901,"bayes.est","informative",0.3,5
"501",0.95,"G1",15.001,"bayes.est","informative",0.3,7
"502",0.95,"G2",12.801,"bayes.est","informative",0.3,7
"503",0.95,"G3",15.201,"bayes.est","informative",0.3,7
"504",0.95,"G4",10.301,"bayes.est","informative",0.3,7
"505",0.75,"G1",24.001,"bayes.est","informative",0.3,7
"506",0.75,"G2",23.001,"bayes.est","informative",0.3,7
"507",0.75,"G3",25.901,"bayes.est","informative",0.3,7
"508",0.75,"G4",17.301,"bayes.est","informative",0.3,7
"509",0.5,"G1",29.001,"bayes.est","informative",0.3,7
"510",0.5,"G2",29.001,"bayes.est","informative",0.3,7
"511",0.5,"G3",31.801,"bayes.est","informative",0.3,7
"512",0.5,"G4",21.401,"bayes.est","informative",0.3,7
"513",0.25,"G1",32.901,"bayes.est","informative",0.3,7
"514",0.25,"G2",34.001,"bayes.est","informative",0.3,7
"515",0.25,"G3",36.601,"bayes.est","informative",0.3,7
"516",0.25,"G4",24.801,"bayes.est","informative",0.3,7
"517",0.05,"G1",37.301,"bayes.est","informative",0.3,7
"518",0.05,"G2",39.501,"bayes.est","informative",0.3,7
"519",0.05,"G3",42.001,"bayes.est","informative",0.3,7
"520",0.05,"G4",28.601,"bayes.est","informative",0.3,7
"521",0.95,"G1",18.401,"bayes.est","informative",0.3,8
"522",0.95,"G2",16.401,"bayes.est","informative",0.3,8
"523",0.95,"G3",19.901,"bayes.est","informative",0.3,8
"524",0.95,"G4",13.201,"bayes.est","informative",0.3,8
"525",0.75,"G1",26.101,"bayes.est","informative",0.3,8
"526",0.75,"G2",25.801,"bayes.est","informative",0.3,8
"527",0.75,"G3",29.101,"bayes.est","informative",0.3,8
"528",0.75,"G4",19.601,"bayes.est","informative",0.3,8
"529",0.5,"G1",30.001,"bayes.est","informative",0.3,8
"530",0.5,"G2",30.801,"bayes.est","informative",0.3,8
"531",0.5,"G3",33.901,"bayes.est","informative",0.3,8
"532",0.5,"G4",23.101,"bayes.est","informative",0.3,8
"533",0.25,"G1",33.201,"bayes.est","informative",0.3,8
"534",0.25,"G2",34.801,"bayes.est","informative",0.3,8
"535",0.25,"G3",37.701,"bayes.est","informative",0.3,8
"536",0.25,"G4",25.801,"bayes.est","informative",0.3,8
"537",0.05,"G1",36.701,"bayes.est","informative",0.3,8
"538",0.05,"G2",39.301,"bayes.est","informative",0.3,8
"539",0.05,"G3",42.001,"bayes.est","informative",0.3,8
"540",0.05,"G4",28.901,"bayes.est","informative",0.3,8
"541",0.95,"G1",21.101,"bayes.est","informative",0.3,9
"542",0.95,"G2",19.901,"bayes.est","informative",0.3,9
"543",0.95,"G3",23.501,"bayes.est","informative",0.3,9
"544",0.95,"G4",15.801,"bayes.est","informative",0.3,9
"545",0.75,"G1",27.501,"bayes.est","informative",0.3,9
"546",0.75,"G2",28.001,"bayes.est","informative",0.3,9
"547",0.75,"G3",31.401,"bayes.est","informative",0.3,9
"548",0.75,"G4",21.401,"bayes.est","informative",0.3,9
"549",0.5,"G1",30.801,"bayes.est","informative",0.3,9
"550",0.5,"G2",32.201,"bayes.est","informative",0.3,9
"551",0.5,"G3",35.401,"bayes.est","informative",0.3,9
"552",0.5,"G4",24.301,"bayes.est","informative",0.3,9
"553",0.25,"G1",33.401,"bayes.est","informative",0.3,9
"554",0.25,"G2",35.601,"bayes.est","informative",0.3,9
"555",0.25,"G3",38.601,"bayes.est","informative",0.3,9
"556",0.25,"G4",26.601,"bayes.est","informative",0.3,9
"557",0.05,"G1",36.301,"bayes.est","informative",0.3,9
"558",0.05,"G2",39.301,"bayes.est","informative",0.3,9
"559",0.05,"G3",42.201,"bayes.est","informative",0.3,9
"560",0.05,"G4",29.101,"bayes.est","informative",0.3,9
"561",0.95,"G1",19.001,"bayes.est","informative",0.3,10
"562",0.95,"G2",17.101,"bayes.est","informative",0.3,10
"563",0.95,"G3",20.701,"bayes.est","informative",0.3,10
"564",0.95,"G4",13.701,"bayes.est","informative",0.3,10
"565",0.75,"G1",26.401,"bayes.est","informative",0.3,10
"566",0.75,"G2",26.201,"bayes.est","informative",0.3,10
"567",0.75,"G3",29.601,"bayes.est","informative",0.3,10
"568",0.75,"G4",20.001,"bayes.est","informative",0.3,10
"569",0.5,"G1",30.201,"bayes.est","informative",0.3,10
"570",0.5,"G2",31.101,"bayes.est","informative",0.3,10
"571",0.5,"G3",34.301,"bayes.est","informative",0.3,10
"572",0.5,"G4",23.301,"bayes.est","informative",0.3,10
"573",0.25,"G1",33.301,"bayes.est","informative",0.3,10
"574",0.25,"G2",35.001,"bayes.est","informative",0.3,10
"575",0.25,"G3",38.001,"bayes.est","informative",0.3,10
"576",0.25,"G4",26.001,"bayes.est","informative",0.3,10
"577",0.05,"G1",36.601,"bayes.est","informative",0.3,10
"578",0.05,"G2",39.301,"bayes.est","informative",0.3,10
"579",0.05,"G3",42.101,"bayes.est","informative",0.3,10
"580",0.05,"G4",29.001,"bayes.est","informative",0.3,10
"581",0.95,"G1",17.001,"bayes.est","informative",0.4,1
"582",0.95,"G2",13.401,"bayes.est","informative",0.4,1
"583",0.95,"G3",17.501,"bayes.est","informative",0.4,1
"584",0.95,"G4",10.301,"bayes.est","informative",0.4,1
"585",0.75,"G1",25.201,"bayes.est","informative",0.4,1
"586",0.75,"G2",23.501,"bayes.est","informative",0.4,1
"587",0.75,"G3",27.601,"bayes.est","informative",0.4,1
"588",0.75,"G4",17.301,"bayes.est","informative",0.4,1
"589",0.5,"G1",29.601,"bayes.est","informative",0.4,1
"590",0.5,"G2",29.401,"bayes.est","informative",0.4,1
"591",0.5,"G3",32.901,"bayes.est","informative",0.4,1
"592",0.5,"G4",21.401,"bayes.est","informative",0.4,1
"593",0.25,"G1",33.101,"bayes.est","informative",0.4,1
"594",0.25,"G2",34.101,"bayes.est","informative",0.4,1
"595",0.25,"G3",37.201,"bayes.est","informative",0.4,1
"596",0.25,"G4",24.801,"bayes.est","informative",0.4,1
"597",0.05,"G1",36.901,"bayes.est","informative",0.4,1
"598",0.05,"G2",39.501,"bayes.est","informative",0.4,1
"599",0.05,"G3",42.001,"bayes.est","informative",0.4,1
"600",0.05,"G4",28.601,"bayes.est","informative",0.4,1
"601",0.95,"G1",20.101,"bayes.est","informative",0.4,2
"602",0.95,"G2",16.901,"bayes.est","informative",0.4,2
"603",0.95,"G3",22.101,"bayes.est","informative",0.4,2
"604",0.95,"G4",13.101,"bayes.est","informative",0.4,2
"605",0.75,"G1",27.001,"bayes.est","informative",0.4,2
"606",0.75,"G2",26.101,"bayes.est","informative",0.4,2
"607",0.75,"G3",30.501,"bayes.est","informative",0.4,2
"608",0.75,"G4",19.601,"bayes.est","informative",0.4,2
"609",0.5,"G1",30.501,"bayes.est","informative",0.4,2
"610",0.5,"G2",31.001,"bayes.est","informative",0.4,2
"611",0.5,"G3",34.801,"bayes.est","informative",0.4,2
"612",0.5,"G4",23.001,"bayes.est","informative",0.4,2
"613",0.25,"G1",33.301,"bayes.est","informative",0.4,2
"614",0.25,"G2",34.901,"bayes.est","informative",0.4,2
"615",0.25,"G3",38.201,"bayes.est","informative",0.4,2
"616",0.25,"G4",25.801,"bayes.est","informative",0.4,2
"617",0.05,"G1",36.401,"bayes.est","informative",0.4,2
"618",0.05,"G2",39.301,"bayes.est","informative",0.4,2
"619",0.05,"G3",42.001,"bayes.est","informative",0.4,2
"620",0.05,"G4",28.901,"bayes.est","informative",0.4,2
"621",0.95,"G1",16.701,"bayes.est","informative",0.4,3
"622",0.95,"G2",13.101,"bayes.est","informative",0.4,3
"623",0.95,"G3",17.101,"bayes.est","informative",0.4,3
"624",0.95,"G4",10.101,"bayes.est","informative",0.4,3
"625",0.75,"G1",25.101,"bayes.est","informative",0.4,3
"626",0.75,"G2",23.301,"bayes.est","informative",0.4,3
"627",0.75,"G3",27.301,"bayes.est","informative",0.4,3
"628",0.75,"G4",17.101,"bayes.est","informative",0.4,3
"629",0.5,"G1",29.501,"bayes.est","informative",0.4,3
"630",0.5,"G2",29.201,"bayes.est","informative",0.4,3
"631",0.5,"G3",32.701,"bayes.est","informative",0.4,3
"632",0.5,"G4",21.301,"bayes.est","informative",0.4,3
"633",0.25,"G1",33.101,"bayes.est","informative",0.4,3
"634",0.25,"G2",34.101,"bayes.est","informative",0.4,3
"635",0.25,"G3",37.101,"bayes.est","informative",0.4,3
"636",0.25,"G4",24.701,"bayes.est","informative",0.4,3
"637",0.05,"G1",37.001,"bayes.est","informative",0.4,3
"638",0.05,"G2",39.501,"bayes.est","informative",0.4,3
"639",0.05,"G3",42.001,"bayes.est","informative",0.4,3
"640",0.05,"G4",28.601,"bayes.est","informative",0.4,3
"641",0.95,"G1",17.501,"bayes.est","informative",0.4,4
"642",0.95,"G2",13.901,"bayes.est","informative",0.4,4
"643",0.95,"G3",18.201,"bayes.est","informative",0.4,4
"644",0.95,"G4",10.601,"bayes.est","informative",0.4,4
"645",0.75,"G1",25.501,"bayes.est","informative",0.4,4
"646",0.75,"G2",23.901,"bayes.est","informative",0.4,4
"647",0.75,"G3",28.001,"bayes.est","informative",0.4,4
"648",0.75,"G4",17.601,"bayes.est","informative",0.4,4
"649",0.5,"G1",29.801,"bayes.est","informative",0.4,4
"650",0.5,"G2",29.601,"bayes.est","informative",0.4,4
"651",0.5,"G3",33.201,"bayes.est","informative",0.4,4
"652",0.5,"G4",21.701,"bayes.est","informative",0.4,4
"653",0.25,"G1",33.101,"bayes.est","informative",0.4,4
"654",0.25,"G2",34.201,"bayes.est","informative",0.4,4
"655",0.25,"G3",37.401,"bayes.est","informative",0.4,4
"656",0.25,"G4",25.001,"bayes.est","informative",0.4,4
"657",0.05,"G1",36.901,"bayes.est","informative",0.4,4
"658",0.05,"G2",39.501,"bayes.est","informative",0.4,4
"659",0.05,"G3",42.001,"bayes.est","informative",0.4,4
"660",0.05,"G4",28.701,"bayes.est","informative",0.4,4
"661",0.95,"G1",22.301,"bayes.est","informative",0.4,5
"662",0.95,"G2",19.901,"bayes.est","informative",0.4,5
"663",0.95,"G3",25.201,"bayes.est","informative",0.4,5
"664",0.95,"G4",15.601,"bayes.est","informative",0.4,5
"665",0.75,"G1",28.201,"bayes.est","informative",0.4,5
"666",0.75,"G2",28.001,"bayes.est","informative",0.4,5
"667",0.75,"G3",32.401,"bayes.est","informative",0.4,5
"668",0.75,"G4",21.201,"bayes.est","informative",0.4,5
"669",0.5,"G1",31.201,"bayes.est","informative",0.4,5
"670",0.5,"G2",32.301,"bayes.est","informative",0.4,5
"671",0.5,"G3",36.101,"bayes.est","informative",0.4,5
"672",0.5,"G4",24.201,"bayes.est","informative",0.4,5
"673",0.25,"G1",33.601,"bayes.est","informative",0.4,5
"674",0.25,"G2",35.601,"bayes.est","informative",0.4,5
"675",0.25,"G3",39.001,"bayes.est","informative",0.4,5
"676",0.25,"G4",26.501,"bayes.est","informative",0.4,5
"677",0.05,"G1",36.201,"bayes.est","informative",0.4,5
"678",0.05,"G2",39.301,"bayes.est","informative",0.4,5
"679",0.05,"G3",42.201,"bayes.est","informative",0.4,5
"680",0.05,"G4",29.101,"bayes.est","informative",0.4,5
"681",0.95,"G1",18.501,"bayes.est","informative",0.4,6
"682",0.95,"G2",14.901,"bayes.est","informative",0.4,6
"683",0.95,"G3",19.801,"bayes.est","informative",0.4,6
"684",0.95,"G4",11.601,"bayes.est","informative",0.4,6
"685",0.75,"G1",26.101,"bayes.est","informative",0.4,6
"686",0.75,"G2",24.701,"bayes.est","informative",0.4,6
"687",0.75,"G3",29.101,"bayes.est","informative",0.4,6
"688",0.75,"G4",18.401,"bayes.est","informative",0.4,6
"689",0.5,"G1",30.001,"bayes.est","informative",0.4,6
"690",0.5,"G2",30.101,"bayes.est","informative",0.4,6
"691",0.5,"G3",33.901,"bayes.est","informative",0.4,6
"692",0.5,"G4",22.201,"bayes.est","informative",0.4,6
"693",0.25,"G1",33.101,"bayes.est","informative",0.4,6
"694",0.25,"G2",34.501,"bayes.est","informative",0.4,6
"695",0.25,"G3",37.701,"bayes.est","informative",0.4,6
"696",0.25,"G4",25.301,"bayes.est","informative",0.4,6
"697",0.05,"G1",36.601,"bayes.est","informative",0.4,6
"698",0.05,"G2",39.301,"bayes.est","informative",0.4,6
"699",0.05,"G3",42.001,"bayes.est","informative",0.4,6
"700",0.05,"G4",28.701,"bayes.est","informative",0.4,6
"701",0.95,"G1",22.001,"bayes.est","informative",0.4,7
"702",0.95,"G2",19.401,"bayes.est","informative",0.4,7
"703",0.95,"G3",24.801,"bayes.est","informative",0.4,7
"704",0.95,"G4",15.201,"bayes.est","informative",0.4,7
"705",0.75,"G1",28.001,"bayes.est","informative",0.4,7
"706",0.75,"G2",27.801,"bayes.est","informative",0.4,7
"707",0.75,"G3",32.101,"bayes.est","informative",0.4,7
"708",0.75,"G4",21.001,"bayes.est","informative",0.4,7
"709",0.5,"G1",31.101,"bayes.est","informative",0.4,7
"710",0.5,"G2",32.101,"bayes.est","informative",0.4,7
"711",0.5,"G3",35.901,"bayes.est","informative",0.4,7
"712",0.5,"G4",24.001,"bayes.est","informative",0.4,7
"713",0.25,"G1",33.501,"bayes.est","informative",0.4,7
"714",0.25,"G2",35.501,"bayes.est","informative",0.4,7
"715",0.25,"G3",38.901,"bayes.est","informative",0.4,7
"716",0.25,"G4",26.401,"bayes.est","informative",0.4,7
"717",0.05,"G1",36.201,"bayes.est","informative",0.4,7
"718",0.05,"G2",39.301,"bayes.est","informative",0.4,7
"719",0.05,"G3",42.201,"bayes.est","informative",0.4,7
"720",0.05,"G4",29.101,"bayes.est","informative",0.4,7
"721",0.95,"G1",9.401,"bayes.est","informative",0.4,8
"722",0.95,"G2",8.201,"bayes.est","informative",0.4,8
"723",0.95,"G3",8.001,"bayes.est","informative",0.4,8
"724",0.95,"G4",6.601,"bayes.est","informative",0.4,8
"725",0.75,"G1",19.101,"bayes.est","informative",0.4,8
"726",0.75,"G2",17.101,"bayes.est","informative",0.4,8
"727",0.75,"G3",16.901,"bayes.est","informative",0.4,8
"728",0.75,"G4",11.701,"bayes.est","informative",0.4,8
"729",0.5,"G1",26.301,"bayes.est","informative",0.4,8
"730",0.5,"G2",24.901,"bayes.est","informative",0.4,8
"731",0.5,"G3",25.101,"bayes.est","informative",0.4,8
"732",0.5,"G4",16.801,"bayes.est","informative",0.4,8
"733",0.25,"G1",32.601,"bayes.est","informative",0.4,8
"734",0.25,"G2",32.201,"bayes.est","informative",0.4,8
"735",0.25,"G3",33.001,"bayes.est","informative",0.4,8
"736",0.25,"G4",21.901,"bayes.est","informative",0.4,8
"737",0.05,"G1",40.001,"bayes.est","informative",0.4,8
"738",0.05,"G2",41.001,"bayes.est","informative",0.4,8
"739",0.05,"G3",42.601,"bayes.est","informative",0.4,8
"740",0.05,"G4",28.301,"bayes.est","informative",0.4,8
"741",0.95,"G1",18.101,"bayes.est","informative",0.4,9
"742",0.95,"G2",14.501,"bayes.est","informative",0.4,9
"743",0.95,"G3",19.201,"bayes.est","informative",0.4,9
"744",0.95,"G4",11.201,"bayes.est","informative",0.4,9
"745",0.75,"G1",25.901,"bayes.est","informative",0.4,9
"746",0.75,"G2",24.401,"bayes.est","informative",0.4,9
"747",0.75,"G3",28.701,"bayes.est","informative",0.4,9
"748",0.75,"G4",18.101,"bayes.est","informative",0.4,9
"749",0.5,"G1",29.901,"bayes.est","informative",0.4,9
"750",0.5,"G2",29.901,"bayes.est","informative",0.4,9
"751",0.5,"G3",33.601,"bayes.est","informative",0.4,9
"752",0.5,"G4",22.001,"bayes.est","informative",0.4,9
"753",0.25,"G1",33.101,"bayes.est","informative",0.4,9
"754",0.25,"G2",34.401,"bayes.est","informative",0.4,9
"755",0.25,"G3",37.601,"bayes.est","informative",0.4,9
"756",0.25,"G4",25.201,"bayes.est","informative",0.4,9
"757",0.05,"G1",36.701,"bayes.est","informative",0.4,9
"758",0.05,"G2",39.401,"bayes.est","informative",0.4,9
"759",0.05,"G3",42.001,"bayes.est","informative",0.4,9
"760",0.05,"G4",28.701,"bayes.est","informative",0.4,9
"761",0.95,"G1",24.401,"bayes.est","informative",0.4,10
"762",0.95,"G2",23.201,"bayes.est","informative",0.4,10
"763",0.95,"G3",28.101,"bayes.est","informative",0.4,10
"764",0.95,"G4",18.101,"bayes.est","informative",0.4,10
"765",0.75,"G1",29.301,"bayes.est","informative",0.4,10
"766",0.75,"G2",30.101,"bayes.est","informative",0.4,10
"767",0.75,"G3",34.201,"bayes.est","informative",0.4,10
"768",0.75,"G4",22.901,"bayes.est","informative",0.4,10
"769",0.5,"G1",31.801,"bayes.est","informative",0.4,10
"770",0.5,"G2",33.601,"bayes.est","informative",0.4,10
"771",0.5,"G3",37.301,"bayes.est","informative",0.4,10
"772",0.5,"G4",25.301,"bayes.est","informative",0.4,10
"773",0.25,"G1",33.801,"bayes.est","informative",0.4,10
"774",0.25,"G2",36.401,"bayes.est","informative",0.4,10
"775",0.25,"G3",39.801,"bayes.est","informative",0.4,10
"776",0.25,"G4",27.201,"bayes.est","informative",0.4,10
"777",0.05,"G1",36.001,"bayes.est","informative",0.4,10
"778",0.05,"G2",39.501,"bayes.est","informative",0.4,10
"779",0.05,"G3",42.501,"bayes.est","informative",0.4,10
"780",0.05,"G4",29.401,"bayes.est","informative",0.4,10
"781",0.95,"G1",15.501,"bayes.est","informative",0.5,1
"782",0.95,"G2",11.301,"bayes.est","informative",0.5,1
"783",0.95,"G3",15.001,"bayes.est","informative",0.5,1
"784",0.95,"G4",8.301,"bayes.est","informative",0.5,1
"785",0.75,"G1",24.401,"bayes.est","informative",0.5,1
"786",0.75,"G2",21.501,"bayes.est","informative",0.5,1
"787",0.75,"G3",25.701,"bayes.est","informative",0.5,1
"788",0.75,"G4",15.001,"bayes.est","informative",0.5,1
"789",0.5,"G1",29.201,"bayes.est","informative",0.5,1
"790",0.5,"G2",28.101,"bayes.est","informative",0.5,1
"791",0.5,"G3",31.701,"bayes.est","informative",0.5,1
"792",0.5,"G4",19.701,"bayes.est","informative",0.5,1
"793",0.25,"G1",33.001,"bayes.est","informative",0.5,1
"794",0.25,"G2",33.601,"bayes.est","informative",0.5,1
"795",0.25,"G3",36.501,"bayes.est","informative",0.5,1
"796",0.25,"G4",23.801,"bayes.est","informative",0.5,1
"797",0.05,"G1",37.201,"bayes.est","informative",0.5,1
"798",0.05,"G2",39.801,"bayes.est","informative",0.5,1
"799",0.05,"G3",41.901,"bayes.est","informative",0.5,1
"800",0.05,"G4",28.401,"bayes.est","informative",0.5,1
"801",0.95,"G1",13.501,"bayes.est","informative",0.5,2
"802",0.95,"G2",10.101,"bayes.est","informative",0.5,2
"803",0.95,"G3",12.101,"bayes.est","informative",0.5,2
"804",0.95,"G4",7.501,"bayes.est","informative",0.5,2
"805",0.75,"G1",23.001,"bayes.est","informative",0.5,2
"806",0.75,"G2",20.101,"bayes.est","informative",0.5,2
"807",0.75,"G3",23.001,"bayes.est","informative",0.5,2
"808",0.75,"G4",13.701,"bayes.est","informative",0.5,2
"809",0.5,"G1",28.501,"bayes.est","informative",0.5,2
"810",0.5,"G2",27.101,"bayes.est","informative",0.5,2
"811",0.5,"G3",29.901,"bayes.est","informative",0.5,2
"812",0.5,"G4",18.601,"bayes.est","informative",0.5,2
"813",0.25,"G1",32.901,"bayes.est","informative",0.5,2
"814",0.25,"G2",33.201,"bayes.est","informative",0.5,2
"815",0.25,"G3",35.601,"bayes.est","informative",0.5,2
"816",0.25,"G4",23.101,"bayes.est","informative",0.5,2
"817",0.05,"G1",37.801,"bayes.est","informative",0.5,2
"818",0.05,"G2",40.101,"bayes.est","informative",0.5,2
"819",0.05,"G3",42.101,"bayes.est","informative",0.5,2
"820",0.05,"G4",28.401,"bayes.est","informative",0.5,2
"821",0.95,"G1",25.301,"bayes.est","informative",0.5,3
"822",0.95,"G2",23.101,"bayes.est","informative",0.5,3
"823",0.95,"G3",29.501,"bayes.est","informative",0.5,3
"824",0.95,"G4",17.901,"bayes.est","informative",0.5,3
"825",0.75,"G1",29.801,"bayes.est","informative",0.5,3
"826",0.75,"G2",30.001,"bayes.est","informative",0.5,3
