"","iter","estimate","priorSD","grouping","bayestype","parameter","est.type","priortype","type"
"1412","3",0.1632,"4","G3","post","b1","coef","uninformative","bayes.est"
"1413","3",0.0382,"4","G4","post","b0","bias","uninformative","bayes.est"
"1414","3",0.0483,"4","G4","post","b1","bias","uninformative","bayes.est"
"1415","3",-4.8624,"4","G4","post","b0","coef","uninformative","bayes.est"
"1416","3",0.0971,"4","G4","post","b1","coef","uninformative","bayes.est"
"1417","3",-0.0091,"4","pi","post","pi","bias","uninformative","bayes.est"
"1418","3",0.7156,"4","pi","post","pi","coef","uninformative","bayes.est"
"1419","3",-7.5088,"4",NA,"prior","b0","coef","uninformative","bayes.est"
"1420","3",0.0631,"4",NA,"prior","b1","coef","uninformative","bayes.est"
"1421","3",0.0134,"5","G1","post","b0","bias","uninformative","bayes.est"
"1422","3",0.0146,"5","G1","post","b1","bias","uninformative","bayes.est"
"1423","3",-3.3167,"5","G1","post","b0","coef","uninformative","bayes.est"
"1424","3",0.0923,"5","G1","post","b1","coef","uninformative","bayes.est"
"1425","3",0.0053,"5","G2","post","b0","bias","uninformative","bayes.est"
"1426","3",-3e-04,"5","G2","post","b1","bias","uninformative","bayes.est"
"1427","3",-4.496,"5","G2","post","b0","coef","uninformative","bayes.est"
"1428","3",0.0905,"5","G2","post","b1","coef","uninformative","bayes.est"
"1429","3",0.01,"5","G3","post","b0","bias","uninformative","bayes.est"
"1430","3",0.0049,"5","G3","post","b1","bias","uninformative","bayes.est"
"1431","3",-5.9926,"5","G3","post","b0","coef","uninformative","bayes.est"
"1432","3",0.1607,"5","G3","post","b1","coef","uninformative","bayes.est"
"1433","3",0.0221,"5","G4","post","b0","bias","uninformative","bayes.est"
"1434","3",0.0188,"5","G4","post","b1","bias","uninformative","bayes.est"
"1435","3",-4.787,"5","G4","post","b0","coef","uninformative","bayes.est"
"1436","3",0.0944,"5","G4","post","b1","coef","uninformative","bayes.est"
"1437","3",-0.009,"5","pi","post","pi","bias","uninformative","bayes.est"
"1438","3",0.7156,"5","pi","post","pi","coef","uninformative","bayes.est"
"1439","3",-4.5732,"5",NA,"prior","b0","coef","uninformative","bayes.est"
"1440","3",0.1262,"5",NA,"prior","b1","coef","uninformative","bayes.est"
"1441","3",0.0177,"6","G1","post","b0","bias","uninformative","bayes.est"
"1442","3",0.0228,"6","G1","post","b1","bias","uninformative","bayes.est"
"1443","3",-3.3305,"6","G1","post","b0","coef","uninformative","bayes.est"
"1444","3",0.093,"6","G1","post","b1","coef","uninformative","bayes.est"
"1445","3",0.0095,"6","G2","post","b0","bias","uninformative","bayes.est"
"1446","3",0.0061,"6","G2","post","b1","bias","uninformative","bayes.est"
"1447","3",-4.5147,"6","G2","post","b0","coef","uninformative","bayes.est"
"1448","3",0.0911,"6","G2","post","b1","coef","uninformative","bayes.est"
"1449","3",0.0248,"6","G3","post","b0","bias","uninformative","bayes.est"
"1450","3",0.0265,"6","G3","post","b1","bias","uninformative","bayes.est"
"1451","3",-6.0802,"6","G3","post","b0","coef","uninformative","bayes.est"
"1452","3",0.1642,"6","G3","post","b1","coef","uninformative","bayes.est"
"1453","3",0.0384,"6","G4","post","b0","bias","uninformative","bayes.est"
"1454","3",0.0487,"6","G4","post","b1","bias","uninformative","bayes.est"
"1455","3",-4.8634,"6","G4","post","b0","coef","uninformative","bayes.est"
"1456","3",0.0972,"6","G4","post","b1","coef","uninformative","bayes.est"
"1457","3",-0.0091,"6","pi","post","pi","bias","uninformative","bayes.est"
"1458","3",0.7156,"6","pi","post","pi","coef","uninformative","bayes.est"
"1459","3",-10.7673,"6",NA,"prior","b0","coef","uninformative","bayes.est"
"1460","3",0.1274,"6",NA,"prior","b1","coef","uninformative","bayes.est"
"1461","3",0.0138,"7","G1","post","b0","bias","uninformative","bayes.est"
"1462","3",0.0139,"7","G1","post","b1","bias","uninformative","bayes.est"
"1463","3",-3.3179,"7","G1","post","b0","coef","uninformative","bayes.est"
"1464","3",0.0922,"7","G1","post","b1","coef","uninformative","bayes.est"
"1465","3",0.0069,"7","G2","post","b0","bias","uninformative","bayes.est"
"1466","3",0.0013,"7","G2","post","b1","bias","uninformative","bayes.est"
"1467","3",-4.5031,"7","G2","post","b0","coef","uninformative","bayes.est"
"1468","3",0.0907,"7","G2","post","b1","coef","uninformative","bayes.est"
"1469","3",0.0169,"7","G3","post","b0","bias","uninformative","bayes.est"
"1470","3",0.0137,"7","G3","post","b1","bias","uninformative","bayes.est"
"1471","3",-6.0332,"7","G3","post","b0","coef","uninformative","bayes.est"
"1472","3",0.1622,"7","G3","post","b1","coef","uninformative","bayes.est"
"1473","3",0.0299,"7","G4","post","b0","bias","uninformative","bayes.est"
"1474","3",0.0326,"7","G4","post","b1","bias","uninformative","bayes.est"
"1475","3",-4.8235,"7","G4","post","b0","coef","uninformative","bayes.est"
"1476","3",0.0957,"7","G4","post","b1","coef","uninformative","bayes.est"
"1477","3",-0.0091,"7","pi","post","pi","bias","uninformative","bayes.est"
"1478","3",0.7156,"7","pi","post","pi","coef","uninformative","bayes.est"
"1479","3",-7.5612,"7",NA,"prior","b0","coef","uninformative","bayes.est"
"1480","3",0.0882,"7",NA,"prior","b1","coef","uninformative","bayes.est"
"1481","3",0.0137,"8","G1","post","b0","bias","uninformative","bayes.est"
"1482","3",0.015,"8","G1","post","b1","bias","uninformative","bayes.est"
"1483","3",-3.3176,"8","G1","post","b0","coef","uninformative","bayes.est"
"1484","3",0.0923,"8","G1","post","b1","coef","uninformative","bayes.est"
"1485","3",0.0062,"8","G2","post","b0","bias","uninformative","bayes.est"
"1486","3",0.0032,"8","G2","post","b1","bias","uninformative","bayes.est"
"1487","3",-4.4998,"8","G2","post","b0","coef","uninformative","bayes.est"
"1488","3",0.0908,"8","G2","post","b1","coef","uninformative","bayes.est"
"1489","3",0.0158,"8","G3","post","b0","bias","uninformative","bayes.est"
"1490","3",0.014,"8","G3","post","b1","bias","uninformative","bayes.est"
"1491","3",-6.0267,"8","G3","post","b0","coef","uninformative","bayes.est"
"1492","3",0.1622,"8","G3","post","b1","coef","uninformative","bayes.est"
"1493","3",0.0288,"8","G4","post","b0","bias","uninformative","bayes.est"
"1494","3",0.0307,"8","G4","post","b1","bias","uninformative","bayes.est"
"1495","3",-4.8184,"8","G4","post","b0","coef","uninformative","bayes.est"
"1496","3",0.0955,"8","G4","post","b1","coef","uninformative","bayes.est"
"1497","3",-0.009,"8","pi","post","pi","bias","uninformative","bayes.est"
"1498","3",0.7156,"8","pi","post","pi","coef","uninformative","bayes.est"
"1499","3",-8.8424,"8",NA,"prior","b0","coef","uninformative","bayes.est"
"1500","3",0.3622,"8",NA,"prior","b1","coef","uninformative","bayes.est"
"1501","3",0.0139,"9","G1","post","b0","bias","uninformative","bayes.est"
"1502","3",0.0143,"9","G1","post","b1","bias","uninformative","bayes.est"
"1503","3",-3.318,"9","G1","post","b0","coef","uninformative","bayes.est"
"1504","3",0.0923,"9","G1","post","b1","coef","uninformative","bayes.est"
"1505","3",0.007,"9","G2","post","b0","bias","uninformative","bayes.est"
"1506","3",0.002,"9","G2","post","b1","bias","uninformative","bayes.est"
"1507","3",-4.5035,"9","G2","post","b0","coef","uninformative","bayes.est"
"1508","3",0.0907,"9","G2","post","b1","coef","uninformative","bayes.est"
"1509","3",0.0174,"9","G3","post","b0","bias","uninformative","bayes.est"
"1510","3",0.0153,"9","G3","post","b1","bias","uninformative","bayes.est"
"1511","3",-6.0366,"9","G3","post","b0","coef","uninformative","bayes.est"
"1512","3",0.1624,"9","G3","post","b1","coef","uninformative","bayes.est"
"1513","3",0.0302,"9","G4","post","b0","bias","uninformative","bayes.est"
"1514","3",0.0328,"9","G4","post","b1","bias","uninformative","bayes.est"
"1515","3",-4.8248,"9","G4","post","b0","coef","uninformative","bayes.est"
"1516","3",0.0957,"9","G4","post","b1","coef","uninformative","bayes.est"
"1517","3",-0.0091,"9","pi","post","pi","bias","uninformative","bayes.est"
"1518","3",0.7156,"9","pi","post","pi","coef","uninformative","bayes.est"
"1519","3",-8.4327,"9",NA,"prior","b0","coef","uninformative","bayes.est"
"1520","3",0.072,"9",NA,"prior","b1","coef","uninformative","bayes.est"
"1521","4",0.7186,"0.1","G1","post","b0","bias","informative","bayes.est"
"1522","4",1.3833,"0.1","G1","post","b1","bias","informative","bayes.est"
"1523","4",-5.6245,"0.1","G1","post","b0","coef","informative","bayes.est"
"1524","4",0.2168,"0.1","G1","post","b1","coef","informative","bayes.est"
"1525","4",0.2701,"0.1","G2","post","b0","bias","informative","bayes.est"
"1526","4",0.5325,"0.1","G2","post","b1","bias","informative","bayes.est"
"1527","4",-5.6803,"0.1","G2","post","b0","coef","informative","bayes.est"
"1528","4",0.1387,"0.1","G2","post","b1","coef","informative","bayes.est"
"1529","4",-0.0275,"0.1","G3","post","b0","bias","informative","bayes.est"
"1530","4",-0.0616,"0.1","G3","post","b1","bias","informative","bayes.est"
"1531","4",-5.77,"0.1","G3","post","b0","coef","informative","bayes.est"
"1532","4",0.1501,"0.1","G3","post","b1","coef","informative","bayes.est"
"1533","4",0.2269,"0.1","G4","post","b0","bias","informative","bayes.est"
"1534","4",0.3871,"0.1","G4","post","b1","bias","informative","bayes.est"
"1535","4",-5.7461,"0.1","G4","post","b0","coef","informative","bayes.est"
"1536","4",0.1285,"0.1","G4","post","b1","coef","informative","bayes.est"
"1537","4",-0.0104,"0.1","pi","post","pi","bias","informative","bayes.est"
"1538","4",0.7146,"0.1","pi","post","pi","coef","informative","bayes.est"
"1539","4",-5.7698,"0.1",NA,"prior","b0","coef","informative","bayes.est"
"1540","4",0.0532,"0.1",NA,"prior","b1","coef","informative","bayes.est"
"1541","4",1.4802,"0.2","G1","post","b0","bias","informative","bayes.est"
"1542","4",2.6724,"0.2","G1","post","b1","bias","informative","bayes.est"
"1543","4",-8.1168,"0.2","G1","post","b0","coef","informative","bayes.est"
"1544","4",0.3341,"0.2","G1","post","b1","coef","informative","bayes.est"
"1545","4",0.8303,"0.2","G2","post","b0","bias","informative","bayes.est"
"1546","4",1.5061,"0.2","G2","post","b1","bias","informative","bayes.est"
"1547","4",-8.1856,"0.2","G2","post","b0","coef","informative","bayes.est"
"1548","4",0.2269,"0.2","G2","post","b1","coef","informative","bayes.est"
"1549","4",0.4592,"0.2","G3","post","b0","bias","informative","bayes.est"
"1550","4",0.6854,"0.2","G3","post","b1","bias","informative","bayes.est"
"1551","4",-8.6576,"0.2","G3","post","b0","coef","informative","bayes.est"
"1552","4",0.2696,"0.2","G3","post","b1","coef","informative","bayes.est"
"1553","4",0.8452,"0.2","G4","post","b0","bias","informative","bayes.est"
"1554","4",1.3857,"0.2","G4","post","b1","bias","informative","bayes.est"
"1555","4",-8.6419,"0.2","G4","post","b0","coef","informative","bayes.est"
"1556","4",0.2211,"0.2","G4","post","b1","coef","informative","bayes.est"
"1557","4",-0.0142,"0.2","pi","post","pi","bias","informative","bayes.est"
"1558","4",0.7119,"0.2","pi","post","pi","coef","informative","bayes.est"
"1559","4",-8.8213,"0.2",NA,"prior","b0","coef","informative","bayes.est"
"1560","4",0.2102,"0.2",NA,"prior","b1","coef","informative","bayes.est"
"1561","4",1.1736,"0.3","G1","post","b0","bias","informative","bayes.est"
"1562","4",2.1774,"0.3","G1","post","b1","bias","informative","bayes.est"
"1563","4",-7.1134,"0.3","G1","post","b0","coef","informative","bayes.est"
"1564","4",0.2891,"0.3","G1","post","b1","coef","informative","bayes.est"
"1565","4",0.6363,"0.3","G2","post","b0","bias","informative","bayes.est"
"1566","4",1.1856,"0.3","G2","post","b1","bias","informative","bayes.est"
"1567","4",-7.3177,"0.3","G2","post","b0","coef","informative","bayes.est"
"1568","4",0.1979,"0.3","G2","post","b1","coef","informative","bayes.est"
"1569","4",0.3937,"0.3","G3","post","b0","bias","informative","bayes.est"
"1570","4",0.5893,"0.3","G3","post","b1","bias","informative","bayes.est"
"1571","4",-8.2689,"0.3","G3","post","b0","coef","informative","bayes.est"
"1572","4",0.2542,"0.3","G3","post","b1","coef","informative","bayes.est"
"1573","4",0.7548,"0.3","G4","post","b0","bias","informative","bayes.est"
"1574","4",1.2476,"0.3","G4","post","b1","bias","informative","bayes.est"
"1575","4",-8.2186,"0.3","G4","post","b0","coef","informative","bayes.est"
"1576","4",0.2083,"0.3","G4","post","b1","coef","informative","bayes.est"
"1577","4",-0.013,"0.3","pi","post","pi","bias","informative","bayes.est"
"1578","4",0.7128,"0.3","pi","post","pi","coef","informative","bayes.est"
"1579","4",-8.6077,"0.3",NA,"prior","b0","coef","informative","bayes.est"
"1580","4",0.0717,"0.3",NA,"prior","b1","coef","informative","bayes.est"
"1581","4",0.6303,"0.4","G1","post","b0","bias","informative","bayes.est"
"1582","4",1.2485,"0.4","G1","post","b1","bias","informative","bayes.est"
"1583","4",-5.3354,"0.4","G1","post","b0","coef","informative","bayes.est"
"1584","4",0.2046,"0.4","G1","post","b1","coef","informative","bayes.est"
"1585","4",0.3131,"0.4","G2","post","b0","bias","informative","bayes.est"
"1586","4",0.6174,"0.4","G2","post","b1","bias","informative","bayes.est"
"1587","4",-5.8727,"0.4","G2","post","b0","coef","informative","bayes.est"
"1588","4",0.1464,"0.4","G2","post","b1","coef","informative","bayes.est"
"1589","4",0.1858,"0.4","G3","post","b0","bias","informative","bayes.est"
"1590","4",0.2827,"0.4","G3","post","b1","bias","informative","bayes.est"
"1591","4",-7.0357,"0.4","G3","post","b0","coef","informative","bayes.est"
"1592","4",0.2052,"0.4","G3","post","b1","coef","informative","bayes.est"
"1593","4",0.462,"0.4","G4","post","b0","bias","informative","bayes.est"
"1594","4",0.789,"0.4","G4","post","b1","bias","informative","bayes.est"
"1595","4",-6.8472,"0.4","G4","post","b0","coef","informative","bayes.est"
"1596","4",0.1658,"0.4","G4","post","b1","coef","informative","bayes.est"
"1597","4",-0.0108,"0.4","pi","post","pi","bias","informative","bayes.est"
"1598","4",0.7143,"0.4","pi","post","pi","coef","informative","bayes.est"
"1599","4",-7.3921,"0.4",NA,"prior","b0","coef","informative","bayes.est"
"1600","4",0.1312,"0.4",NA,"prior","b1","coef","informative","bayes.est"
"1601","4",0.6174,"0.5","G1","post","b0","bias","informative","bayes.est"
"1602","4",1.2254,"0.5","G1","post","b1","bias","informative","bayes.est"
"1603","4",-5.2932,"0.5","G1","post","b0","coef","informative","bayes.est"
"1604","4",0.2025,"0.5","G1","post","b1","coef","informative","bayes.est"
"1605","4",0.3356,"0.5","G2","post","b0","bias","informative","bayes.est"
"1606","4",0.6597,"0.5","G2","post","b1","bias","informative","bayes.est"
"1607","4",-5.9729,"0.5","G2","post","b0","coef","informative","bayes.est"
"1608","4",0.1503,"0.5","G2","post","b1","coef","informative","bayes.est"
"1609","4",0.2947,"0.5","G3","post","b0","bias","informative","bayes.est"
"1610","4",0.4463,"0.5","G3","post","b1","bias","informative","bayes.est"
"1611","4",-7.6818,"0.5","G3","post","b0","coef","informative","bayes.est"
"1612","4",0.2313,"0.5","G3","post","b1","coef","informative","bayes.est"
"1613","4",0.5987,"0.5","G4","post","b0","bias","informative","bayes.est"
"1614","4",1.0073,"0.5","G4","post","b1","bias","informative","bayes.est"
"1615","4",-7.4875,"0.5","G4","post","b0","coef","informative","bayes.est"
"1616","4",0.186,"0.5","G4","post","b1","coef","informative","bayes.est"
"1617","4",-0.0113,"0.5","pi","post","pi","bias","informative","bayes.est"
"1618","4",0.714,"0.5","pi","post","pi","coef","informative","bayes.est"
"1619","4",-8.454,"0.5",NA,"prior","b0","coef","informative","bayes.est"
"1620","4",0.1926,"0.5",NA,"prior","b1","coef","informative","bayes.est"
"1621","4",0.5677,"0.6","G1","post","b0","bias","informative","bayes.est"
"1622","4",1.1333,"0.6","G1","post","b1","bias","informative","bayes.est"
"1623","4",-5.1306,"0.6","G1","post","b0","coef","informative","bayes.est"
"1624","4",0.1941,"0.6","G1","post","b1","coef","informative","bayes.est"
"1625","4",0.33,"0.6","G2","post","b0","bias","informative","bayes.est"
"1626","4",0.6468,"0.6","G2","post","b1","bias","informative","bayes.est"
"1627","4",-5.9483,"0.6","G2","post","b0","coef","informative","bayes.est"
"1628","4",0.1491,"0.6","G2","post","b1","coef","informative","bayes.est"
"1629","4",0.3782,"0.6","G3","post","b0","bias","informative","bayes.est"
"1630","4",0.5673,"0.6","G3","post","b1","bias","informative","bayes.est"
"1631","4",-8.1774,"0.6","G3","post","b0","coef","informative","bayes.est"
"1632","4",0.2507,"0.6","G3","post","b1","coef","informative","bayes.est"
"1633","4",0.7036,"0.6","G4","post","b0","bias","informative","bayes.est"
"1634","4",1.1692,"0.6","G4","post","b1","bias","informative","bayes.est"
"1635","4",-7.9787,"0.6","G4","post","b0","coef","informative","bayes.est"
"1636","4",0.201,"0.6","G4","post","b1","coef","informative","bayes.est"
"1637","4",-0.0115,"0.6","pi","post","pi","bias","informative","bayes.est"
"1638","4",0.7139,"0.6","pi","post","pi","coef","informative","bayes.est"
"1639","4",-9.4732,"0.6",NA,"prior","b0","coef","informative","bayes.est"
"1640","4",0.0848,"0.6",NA,"prior","b1","coef","informative","bayes.est"
"1641","4",0.4043,"0.7","G1","post","b0","bias","informative","bayes.est"
"1642","4",0.8262,"0.7","G1","post","b1","bias","informative","bayes.est"
"1643","4",-4.5959,"0.7","G1","post","b0","coef","informative","bayes.est"
"1644","4",0.1661,"0.7","G1","post","b1","coef","informative","bayes.est"
"1645","4",0.2404,"0.7","G2","post","b0","bias","informative","bayes.est"
